"","V1","V2","V3","V4","V5"
"1","0.00393939393939394","0","0","-0.00896043622497578","pn500chst"
"2","0.0239393939393939","0.02","0","0.0109956735352204","pn500chst"
"3","0.0439393939393939","0.03976","4e-04","0.0307294884921567","pn500chst"
"4","0.0636363636363636","0.0589870787878788","0.00118315151515152","0.0499480379170273","pn500chst"
"5","0.083030303030303","0.0776946230831956","0.00232714334618916","0.0686637488730982","pn500chst"
"6","0.101818181818182","0.0956066715745002","0.00378686050714617","0.0865993530117496","pn500chst"
"7","0.12","0.112745507884597","0.00552516362668254","0.103775507392908","pn500chst"
"8","0.139393939393939","0.130827499550424","0.00771174317353532","0.12157189128206","pn500chst"
"9","0.157878787878788","0.147861352131168","0.0101300696803765","0.138067784476549","pn500chst"
"10","0.176666666666667","0.164982430222295","0.0129080708416287","0.154656409185797","pn500chst"
"11","0.195151515151515","0.181637473571951","0.01595774606695","0.170801786492816","pn500chst"
"12","0.214242424242424","0.198647807965582","0.0194253705624145","0.187300011712637","pn500chst"
"13","0.233939393939394","0.215997121750231","0.023338130416282","0.204136013490646","pn500chst"
"14","0.253333333333333","0.232877640091077","0.0275271655047713","0.220526282986139","pn500chst"
"15","0.272727272727273","0.249561730582138","0.0320435803429013","0.236734896461204","pn500chst"
"16","0.292121212121212","0.266051678929303","0.0368835654208579","0.252763990596327","pn500chst"
"17","0.311515151515151","0.282349744241156","0.0420433555576686","0.268615676884912","pn500chst"
"18","0.330909090909091","0.298458159338471","0.0475192293853759","0.284292041933038","pn500chst"
"19","0.35030303030303","0.314379131060109","0.0533075088392129","0.29979514775558","pn500chst"
"20","0.368787878787879","0.32937722918229","0.0591187594436574","0.314408386538276","pn500chst"
"21","0.386363636363636","0.343479554159398","0.06490781377474","0.32815682257022","pn500chst"
"22","0.404848484848485","0.358154902134479","0.0712569812910198","0.342471828934647","pn500chst"
"23","0.423333333333333","0.372667487159291","0.0778774203910814","0.356636463182689","pn500chst"
"24","0.441818181818182","0.387019114422918","0.0847661224264501","0.37065241080303","pn500chst"
"25","0.445151515151515","0.389578409527405","0.0860561861411932","0.373153500056008","pn500chst"
"26","0.444848484848485","0.389228157598978","0.0859381320777","0.372852039370489","pn500chst"
"27","0.42969696969697","0.37171768391656","0.0800407357504428","0.357778738601363","pn500chst"
"28","0.409393939393939","0.348395855453237","0.0724937403497126","0.337602287923116","pn500chst"
"29","0.38969696969697","0.325953948713303","0.0656313977423004","0.31805681926142","pn500chst"
"30","0.37","0.303688856996167","0.0592110926918868","0.298539173720236","pn500chst"
"31","0.35","0.281259346140198","0.0531373155519635","0.278749504170751","pn500chst"
"32","0.33","0.259009271371077","0.0475121286291595","0.258988539843381","pn500chst"
"33","0.310909090909091","0.237940473298788","0.0425674061757117","0.240153242583763","pn500chst"
"34","0.291212121212121","0.216368821084919","0.0378806998834628","0.220746979220384","pn500chst"
"35","0.271818181818182","0.195296384169836","0.0336844560806038","0.20166672195401","pn500chst"
"36","0.252424242424242","0.174387418280519","0.0298968898421585","0.182613489100941","pn500chst"
"37","0.232727272727273","0.153316487106187","0.0264619861487543","0.163289996689329","pn500chst"
"38","0.213636363636364","0.133054797568285","0.0235350350312726","0.144588121937961","pn500chst"
"39","0.193939393939394","0.11230951734502","0.0209142587155336","0.125319566064286","pn500chst"
"40","0.174242424242424","0.09172768478412","0.0187021015557075","0.106078920144944","pn500chst"
"41","0.154242424242424","0.070993863305847","0.0168675478600251","0.0865706074041798","pn500chst"
"42","0.134848484848485","0.0510491836389896","0.0154906971777299","0.0676813839745526","pn500chst"
"43","0.116060606060606","0.031877662501339","0.0145315913033004","0.0489852579430488","pn500chst"
"44","0.0966666666666667","0.012236429725571","0.0139133578487289","0.0295146233744686","pn500chst"
