"","V1","V2","V3","V4","V5"
"161","-0.390606060606061","-0.406239638531515","0.149782517344408","-0.35427007259796","pn500cth"
"162","-0.410909090909091","-0.421593931419707","0.158030413035806","-0.368569483541471","pn500cth"
"163","-0.417878787878788","-0.426800599221649","0.160968794982064","-0.373424086963023","pn500cth"
"164","-0.417272727272727","-0.426091071803656","0.160710127952233","-0.372831894278086","pn500cth"
"165","-0.401515151515151","-0.407647831108651","0.15399596560866","-0.357436260387003","pn500cth"
"166","-0.381515151515151","-0.384386648459782","0.145843008986487","-0.337958092866554","pn500cth"
"167","-0.360909090909091","-0.360612310023992","0.137922314412164","-0.31797132232922","pn500cth"
"168","-0.34030303030303","-0.337033929771673","0.130491515296518","-0.298068395512131","pn500cth"
"169","-0.320909090909091","-0.315025424134656","0.123955099688825","-0.279414891000228","pn500cth"
"170","-0.300909090909091","-0.292505220741579","0.117654591206132","-0.260254468235665","pn500cth"
"171","-0.281212121212121","-0.270503664456949","0.11189312473698","-0.241461309535661","pn500cth"
"172","-0.261515151515152","-0.248675453767288","0.106565022255252","-0.222743658961218","pn500cth"
"173","-0.241212121212121","-0.226352877354875","0.101516156981795","-0.203527622060728","pn500cth"
"174","-0.221515151515151","-0.204872521351473","0.0970576912157142","-0.184962499774387","pn500cth"
"175","-0.201515151515152","-0.183233541180661","0.0929602407886848","-0.166187610150428","pn500cth"
"176","-0.180909090909091","-0.161117191992748","0.089184519334053","-0.146922852209566","pn500cth"
"177","-0.161818181818182","-0.140795933435712","0.0861086456687369","-0.129149865525666","pn500cth"
"178","-0.141818181818182","-0.119669565968226","0.0832927270000226","-0.110603267789343","pn500cth"
"179","-0.120909090909091","-0.097759602325583","0.0807905451661415","-0.0912930254972808","pn500cth"
"180","-0.1","-0.0760328856515872","0.0787464807538793","-0.0720654958163897","pn500cth"
"181","-0.0803030303030303","-0.0557368689767565","0.0772488633092269","-0.0540302458133693","pn500cth"
"182","-0.0603030303030303","-0.0352909740249425","0.0761341259296917","-0.0357915050569518","pn500cth"
"183","-0.0409090909090909","-0.0156232622264459","0.0754496949182989","-0.0181780421150326","pn500cth"
"184","-0.0203030303030303","0.00511157193493567","0.0751277610299964","0.000461745834859102","pn500cth"
"185","-0.000606060606060606","0.0247481321454016","0.0752284435075027","0.018203761553381","pn500cth"
"186","0.0187878787878788","0.0438540932743763","0.0757084072824438","0.0239280249207761","pn500cth"
"187","0.0387878787878788","0.0633278441550838","0.0765854891479314","0.0435960597030831","pn500cth"
"188","0.0581818181818182","0.0819848777261277","0.0778136655194239","0.0624822735647875","pn500cth"
"189","0.0775757575757576","0.100424811270163","0.0794036752692639","0.0811902080532412","pn500cth"
"190","0.0972727272727273","0.118934942288485","0.0813817397336762","0.0998197226767933","pn500cth"
"191","0.116363636363636","0.136663505676817","0.0836523159046382","0.117665190338182","pn500cth"
"192","0.136060606060606","0.154745361215788","0.0863441728346361","0.135904406348597","pn500cth"
"193","0.155757575757576","0.172613522098389","0.0893921875252501","0.15396717360251","pn500cth"
"194","0.175757575757576","0.190542159833209","0.0928444579672179","0.172130529871799","pn500cth"
"195","0.195454545454545","0.207987267641241","0.0965975611154478","0.18984324448164","pn500cth"
"196","0.215454545454545","0.225491420429546","0.100757306468273","0.207654868216254","pn500cth"
"197","0.235454545454545","0.242785523384391","0.105267134876864","0.225292070927177","pn500cth"
"198","0.254848484848485","0.259354322142585","0.109975702603106","0.242227483162024","pn500cth"
"199","0.274545454545455","0.275986195305142","0.115084196827127","0.259264437065215","pn500cth"
"200","0.294545454545455","0.29267436096148","0.12060392073323","0.27639705135031","pn500cth"
"201","0.314545454545455","0.309162268629943","0.126457407952459","0.293362427270258","pn500cth"
"202","0.334545454545455","0.325452321406383","0.132640653325058","0.310162332775919","pn500cth"
"203","0.354242424242424","0.341303036395823","0.139051077837608","0.326546464530163","pn500cth"
"204","0.374242424242424","0.357207399959073","0.145877138565525","0.343023111148935","pn500cth"
"205","0.393636363636364","0.372444744153489","0.152804797231398","0.358845041434583","pn500cth"
"206","0.413939393939394","0.388210720300468","0.16036655415815","0.375252448160928","pn500cth"
"207","0.434242424242424","0.403784638192565","0.168248408176372","0.391498071835721","pn500cth"
"208","0.446969696969697","0.413428464591822","0.173387485389732","0.401581797591381","pn500cth"
"209","0.446060606060606","0.412369036059243","0.173011641331012","0.400614989595006","pn500cth"
"210","0.446060606060606","0.412369036059243","0.173011641331012","0.400614989595006","pn500cth"
"211","0.42969696969697","0.393306256914128","0.166263784377315","0.383214857279712","pn500cth"
"212","0.409393939393939","0.369809103070098","0.158278475524816","0.361691537165799","pn500cth"
"213","0.389090909090909","0.34650277459668","0.150770230098848","0.340249745983887","pn500cth"
"214","0.368484848484848","0.323040691121217","0.14363017292534","0.318570361272805","pn500cth"
"215","0.348484848484848","0.300456365592247","0.137169359102916","0.297609545675761","pn500cth"
"216","0.329090909090909","0.27873161318038","0.131342326558097","0.27735980251003","pn500cth"
"217","0.309393939393939","0.256838576228049","0.125852158419695","0.256868107504899","pn500cth"
"218","0.288787878787879","0.234115543114897","0.120559727151966","0.23550945571728","pn500cth"
"219","0.26969696969697","0.213236842603838","0.11609024860159","0.215797477441563","pn500cth"
"220","0.24969696969697","0.191530947863007","0.111825511749514","0.195220445446844","pn500cth"
"221","0.229393939393939","0.169672454104605","0.107936853111083","0.174409677996531","pn500cth"
"222","0.209090909090909","0.147991477810664","0.104491988133808","0.153677856251422","pn500cth"
"223","0.18969696969697","0.127449483316133","0.101621850382328","0.133949478737863","pn500cth"
"224","0.169090909090909","0.105792929999103","0.0989956186049047","0.113064042646121","pn500cth"
"225","0.15","0.0858941476245643","0.0969759353958309","0.0937888601858681","pn500cth"
"226","0.13","0.0652069944435678","0.0952580524433396","0.0736678843522263","pn500cth"
"227","0.109393939393939","0.0440634701257299","0.0939143931638964","0.0530147187537125","pn500cth"
"228","0.0896969696969697","0.0240193336944363","0.0930464763280866","0.0333488260143255","pn500cth"
"229","0.0703030303030303","0.00443906249971583","0.0925806468261339","0.0139349206767174","pn500cth"
"230","0.0493939393939394","-0.0165071551139182","0.0924878300647762","-0.00703177385956607","pn500cth"
"231","0.0303030303030303","-0.0354089822462496","0.0928029666624055","-0.0260762198983637","pn500cth"
"232","0.0103030303030303","-0.0549840744592946","0.0935111463073305","-0.0458417483769574","pn500cth"
"233","-0.00818181818181818","-0.0728590995728673","0.0945275185927902","-0.0496444074765993","pn500cth"
"234","-0.0281818181818182","-0.0919847903779929","0.0959847005842475","-0.0670410801404289","pn500cth"
"235","-0.0472727272727273","-0.11002205550639","0.0977407738551001","-0.083466825231779","pn500cth"
"236","-0.0678787878787879","-0.12926784342619","0.100007894998868","-0.101012516918098","pn500cth"
"237","-0.0872727272727273","-0.147157575187534","0.102514907719861","-0.117341427494996","pn500cth"
"238","-0.107272727272727","-0.165391684285284","0.105458059223612","-0.1340033023748","pn500cth"
"239","-0.127575757575758","-0.183679943161566","0.108816011601525","-0.15073391434294","pn500cth"
"240","-0.146969696969697","-0.200936515944171","0.112378289287083","-0.166539154979891","pn500cth"
"241","-0.166969696969697","-0.218525277752841","0.116397019605966","-0.182666538382135","pn500cth"
"242","-0.186363636363636","-0.235376377551111","0.120635085598748","-0.198135231518953","pn500cth"
"243","-0.206666666666667","-0.252812095618518","0.125413939324786","-0.21415825189986","pn500cth"
"244","-0.226363636363636","-0.269521286003633","0.130393571511211","-0.229531355852871","pn500cth"
"245","-0.246060606060606","-0.286033004138741","0.135702324114313","-0.244739738345526","pn500cth"
"246","-0.265454545454545","-0.302098559484521","0.141249630861246","-0.25955365720349","pn500cth"
"247","-0.285151515151515","-0.318225273478492","0.147200057032911","-0.27444020704283","pn500cth"
"248","-0.305151515151515","-0.33440657019675","0.153564562502481","-0.28939365842872","pn500cth"
"249","-0.324848484848485","-0.35015146224594","0.160151358582114","-0.303960129328791","pn500cth"
"250","-0.344848484848485","-0.365949644698988","0.167154387827033","-0.318591958419191","pn500cth"
"251","-0.364545454545455","-0.381321754958606","0.174362486889286","-0.332845027564657","pn500cth"
"252","-0.383333333333333","-0.395811097599679","0.181526713800629","-0.346294301395535","pn500cth"
"253","-0.403030303030303","-0.410830299779562","0.189322992995774","-0.360249824723207","pn500cth"
"254","-0.412121212121212","-0.417680316326219","0.193057813902861","-0.366621853466779","pn500cth"
"255","-0.411818181818182","-0.417326658106058","0.192931244110035","-0.366326211706514","pn500cth"
"256","-0.395454545454545","-0.398231429071182","0.186102262431936","-0.350361976292208","pn500cth"
"257","-0.374545454545455","-0.373991675300768","0.177775605278629","-0.330030939046994","pn500cth"
"258","-0.354242424242424","-0.350651379271053","0.170182440961917","-0.310373245257839","pn500cth"
"259","-0.334242424242424","-0.327846168236885","0.163169413376496","-0.291089019608237","pn500cth"
"260","-0.313939393939394","-0.304880629658476","0.15651314268805","-0.271592364825878","pn500cth"
"261","-0.293636363636364","-0.282101599090341","0.150323142025287","-0.252176396247363","pn500cth"
"262","-0.273939393939394","-0.260182010733871","0.144766595376538","-0.233418020373831","pn500cth"
"263","-0.255151515151515","-0.239438824713811","0.139878327296083","-0.215597349836915","pn500cth"
"264","-0.234848484848485","-0.217191260925226","0.135016993582197","-0.196413348929187","pn500cth"
"265","-0.214545454545455","-0.195124374321348","0.130607352830079","-0.177308901158995","pn500cth"
"266","-0.195454545454545","-0.174543424553803","0.126882251138489","-0.159419575685928","pn500cth"
"267","-0.175454545454545","-0.153147077157373","0.123391382647413","-0.140751512975383","pn500cth"
"268","-0.155454545454545","-0.131921900540114","0.120328441104266","-0.122159828910451","pn500cth"
"269","-0.135454545454545","-0.110866525335793","0.117690003093463","-0.103644252301469","pn500cth"
"270","-0.115454545454545","-0.0899795931331066","0.115472672586748","-0.0852045131824406","pn500cth"
"271","-0.0957575757575758","-0.0695736933084216","0.113700347267459","-0.0671185910350932","pn500cth"
"272","-0.0754545454545455","-0.0487056402839774","0.112287790463924","-0.0485514568800827","pn500cth"
"273","-0.0557575757575758","-0.0286249291787097","0.111328436943179","-0.0306135917136247","pn500cth"
"274","-0.0354545454545454","-0.00808942975386441","0.110747264138642","-0.0121985414317952","pn500cth"
"275","-0.0154545454545455","0.0119752856841665","0.110585475543565","0.00586601739790859","pn500cth"
"276","0.00454545454545455","0.0318315822559565","0.110824981257248","0.0108384429906661","pn500cth"
"277","0.0239393939393939","0.0508551177836448","0.111442321034333","0.0300307664007316","pn500cth"
"278","0.0436363636363636","0.0699510724522623","0.112444012748254","0.0493386932821392","pn500cth"
"279","0.0642424242424242","0.0896922834352767","0.113885428786664","0.0693439708373191","pn500cth"
"280","0.0836363636363636","0.108042530803787","0.115624915495712","0.0879506329086152","pn500cth"
"281","0.103030303030303","0.126179248021101","0.117720285790088","0.106189176049473","pn500cth"
"282","0.122727272727273","0.144385008423276","0.120205634614746","0.124536026386026","pn500cth"
"283","0.141818181818182","0.161822052872246","0.122962075684645","0.14214624805975","pn500cth"
"284","0.161818181818182","0.179880188237779","0.12619851674209","0.160422094276412","pn500cth"
"285","0.181212121212121","0.197180976350406","0.129687102210944","0.177970226079616","pn500cth"
"286","0.201818181818182","0.215349163067043","0.133750225359982","0.196437805973348","pn500cth"
"287","0.221515151515151","0.232501097200493","0.137991951299182","0.213912453446529","pn500cth"
"288","0.24030303030303","0.248668054529021","0.142360153731434","0.230419891143103","pn500cth"
"289","0.258787878787879","0.264394948227275","0.146956745042424","0.246511841225898","pn500cth"
"290","0.278484848484848","0.280967250354286","0.152164524325689","0.263504053247298","pn500cth"
"291","0.298484848484848","0.297595643350034","0.157783869332775","0.28059170024158","pn500cth"
"292","0.319090909090909","0.314522339638313","0.163916143195745","0.298025306792498","pn500cth"
"293","0.338484848484848","0.330256382716461","0.170015970388731","0.314268589901046","pn500cth"
"294","0.358787878787879","0.346536289811854","0.176721175734792","0.331112577563186","pn500cth"
"295","0.378181818181818","0.361897806924347","0.183441879537204","0.347043372704805","pn500cth"
"296","0.396969696969697","0.376606110434169","0.190241171667298","0.362330781676471","pn500cth"
"297","0.416363636363636","0.39161772417942","0.197545047748445","0.377967225859626","pn500cth"
"298","0.436666666666667","0.407150138569719","0.205496074269664","0.394182428618945","pn500cth"
"299","0.449090909090909","0.416539261779169","0.210554606294318","0.404007654328438","pn500cth"
"300","0.448484848484848","0.415832221958132","0.210302158256876","0.403362912202807","pn500cth"
"301","0.448181818181818","0.41547878774941","0.210176148492646","0.403040577766318","pn500cth"
"302","0.431212121212121","0.395688871129535","0.203125599367202","0.384990264056431","pn500cth"
"303","0.410606060606061","0.371821374979619","0.194972010507563","0.363141255260149","pn500cth"
"304","0.39","0.348150604858575","0.187310236720104","0.341376248946294","pn500cth"
"305","0.370909090909091","0.326401091148745","0.180663725172804","0.321289201799747","pn500cth"
"306","0.350909090909091","0.303789882419556","0.174135703349829","0.300320573955724","pn500cth"
"307","0.330909090909091","0.281359563360199","0.168059905701438","0.279430226791089","pn500cth"
"308","0.311515151515151","0.259782955838374","0.162603235381725","0.259248575286809","pn500cth"
"309","0.292121212121212","0.238373730483992","0.157565020480617","0.23914000564246","pn500cth"
"310","0.273333333333333","0.217794436994294","0.153086483726069","0.219730396642715","pn500cth"
"311","0.254545454545455","0.197369800013246","0.148994588243146","0.200388898497981","pn500cth"
"312","0.234848484848485","0.176117795528293","0.145107001273188","0.180182669505227","pn500cth"
"313","0.215454545454545","0.155357608993286","0.141691383420518","0.160360531131753","pn500cth"
"314","0.195151515151515","0.133792886592977","0.138537153177321","0.139684421590457","pn500cth"
"315","0.175454545454545","0.11304179112285","0.135901838744429","0.119701640449146","pn500cth"
