"","V1","V2","V3","V4","V5"
"74","-0.170606060606061","-0.241369815208696","0.0445800483428473","-0.164689419062539","pn500"
"75","-0.185757575757576","-0.25432705931286","0.0482371667551003","-0.175843730884282","pn500"
"76","-0.20030303030303","-0.266652932249766","0.0519364694360146","-0.186405109148165","pn500"
"77","-0.215151515151515","-0.279125781883662","0.0558958614603293","-0.197044639066105","pn500"
"78","-0.229393939393939","-0.290982949444535","0.0598712892629148","-0.207112813729472","pn500"
"79","-0.244242424242424","-0.303239040743423","0.0641919451789094","-0.217474146830531","pn500"
"80","-0.258787878787879","-0.315138045478753","0.0686026948624501","-0.227487658250361","pn500"
"81","-0.273333333333333","-0.326933204354575","0.0731865209785047","-0.237369368614772","pn500"
"82","-0.287878787878788","-0.338625423662026","0.077941913041844","-0.247121005057399","pn500"
"83","-0.302727272727273","-0.350457063826976","0.0829699875144013","-0.256944751569823","pn500"
"84","-0.317575757575758","-0.362183294834093","0.0881737439166807","-0.266636478089001","pn500"
"85","-0.331818181818182","-0.37333069819339","0.0933321120552268","-0.275807698476048","pn500"
"86","-0.346666666666667","-0.384853145912516","0.0988755072708257","-0.285245907457128","pn500"
"87","-0.360606060606061","-0.395573768086096","0.104240126880515","-0.293987191657317","pn500"
"88","-0.375757575757576","-0.407129158073192","0.110233668821214","-0.303368666692331","pn500"
"89","-0.390606060606061","-0.418350492240661","0.11627891995624","-0.312436409386104","pn500"
"90","-0.404848484848485","-0.429017921367574","0.122237245148758","-0.321017129949009","pn500"
"91","-0.419393939393939","-0.439819219508366","0.128477505823196","-0.329667410643016","pn500"
"92","-0.426363636363636","-0.44494967246921","0.131542912504618","-0.333757825846152","pn500"
"93","-0.425757575757576","-0.444235745275884","0.131273246036455","-0.333283934291338","pn500"
"94","-0.425454545454545","-0.443878868215851","0.131138629143947","-0.333046940158172","pn500"
"95","-0.415454545454546","-0.432103352742987","0.126699840461788","-0.325225150738971","pn500"
"96","-0.39969696969697","-0.413622216459031","0.119890939145838","-0.312858093825491","pn500"
"97","-0.385454545454545","-0.397023398983447","0.113999956062937","-0.301620713081302","pn500"
"98","-0.371212121212121","-0.380519144468026","0.108345380380445","-0.290329276552094","pn500"
"99","-0.356060606060606","-0.363061452683371","0.102579938797596","-0.27825931619587","pn500"
"100","-0.341515151515151","-0.346403640595032","0.0972990449403837","-0.26661289782978","pn500"
"101","-0.326969696969697","-0.329842746686115","0.0922604465317287","-0.254909301066437","pn500"
"102","-0.312121212121212","-0.31303519582701","0.0873627815051773","-0.242903229225778","pn500"
"103","-0.297878787878788","-0.297009419559874","0.0829044014433987","-0.231329522956904","pn500"
